"code_station","lat_deg_dec","long_deg_dec","code_sqc_ass_ext","code_sqc_ass_ext_alignement","statut_sqc_ass","date_creation_sqc_ass_ext","taxname_sqc","date_identification_sqc_ass","gene"
"RIVEPARI","58.2019","26.81035","Aaquaticus|RIVEPARI_000000_0_KR921763|NCBI","Aaquaticus|RIVEPARI_000000_0_KR921763|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"RIVESEDA","57.73802","25.94462","Aaquaticus|RIVESEDA_000000_0_KR921750|NCBI","Aaquaticus|RIVESEDA_000000_0_KR921750|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"RIVESEDA","57.73802","25.94462","Aaquaticus|RIVESEDA_000000_0_KR921751|NCBI","Aaquaticus|RIVESEDA_000000_0_KR921751|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"SAADJARV","58.52661","26.67617","Aaquaticus|SAADJARV_000000_0_KR921761|NCBI","Aaquaticus|SAADJARV_000000_0_KR921761|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"SAINTCYR","46.71889","0.44222","Aaquaticus|SAINTCYR_000000_0_AJ388077|NCBI","Aaquaticus|SAINTCYR_000000_0_AJ388077|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","16S"
"SAKSAHAN","48.35337","33.86214","Aaquaticus|SAKSAHAN_000000_0_KR921853|NCBI","Aaquaticus|SAKSAHAN_000000_0_KR921853|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"SAKSAHAN","48.35337","33.86214","Aaquaticus|SAKSAHAN_000000_0_KR921855|NCBI","Aaquaticus|SAKSAHAN_000000_0_KR921855|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"SAKSAHAN","48.35337","33.86214","Aaquaticus|SAKSAHAN_000000_0_KR921856|NCBI","Aaquaticus|SAKSAHAN_000000_0_KR921856|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"SANPANC","45.436","11.034","Aaquaticus|SANPANC_000000_0_DQ144746|NCBI","Aaquaticus|SANPANC_000000_0_DQ144746|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"SANPANC","45.436","11.034","Aaquaticus|SANPANC_000000_0_DQ144779|NCBI","Aaquaticus|SANPANC_000000_0_DQ144779|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"SANPANC","45.436","11.034","Aaquaticus|SANPANC_000000_0_DQ144780|NCBI","Aaquaticus|SANPANC_000000_0_DQ144780|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"SANPANC","45.436","11.034","Aaquaticus|SANPANC_000000_0_DQ144781|NCBI","Aaquaticus|SANPANC_000000_0_DQ144781|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"SANPANC","45.436","11.034","Aaquaticus|SANPANC_000000_0_DQ144782|NCBI","Aaquaticus|SANPANC_000000_0_DQ144782|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"SAPANTA","47.969567","23.69605","Aaquaticus|SAPANTA_000000_0_KJ676744|NCBI","Aaquaticus|SAPANTA_000000_0_KJ676744|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"SARAJEVO","43.82045","18.2696","Aaquaticus|SARAJEVO_000000_0_KR921748|NCBI","Aaquaticus|SARAJEVO_000000_0_KR921748|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"SARAJEVO","43.82045","18.2696","Aaquaticus|SARAJEVO_000000_0_KR921749|NCBI","Aaquaticus|SARAJEVO_000000_0_KR921749|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"SARAJEVO","43.82045","18.2696","Aaquaticus|SARAJEVO_000000_0_KR921756|NCBI","Aaquaticus|SARAJEVO_000000_0_KR921756|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"SARAJEVO","43.82045","18.2696","Aaquaticus|SARAJEVO_000000_0_KR921757|NCBI","Aaquaticus|SARAJEVO_000000_0_KR921757|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"SESKAI","55.82053","24.33051","Aaquaticus|SESKAI_000000_0_KR921750|NCBI","Aaquaticus|SESKAI_000000_0_KR921750|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"SESKAI","55.82053","24.33051","Aaquaticus|SESKAI_000000_0_KR921752|NCBI","Aaquaticus|SESKAI_000000_0_KR921752|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"SESKAI","55.82053","24.33051","Aaquaticus|SESKAI_000000_0_KR921785|NCBI","Aaquaticus|SESKAI_000000_0_KR921785|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"SESKAI","55.82053","24.33051","Aaquaticus|SESKAI_000000_0_KR921786|NCBI","Aaquaticus|SESKAI_000000_0_KR921786|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"SESKAI","55.82053","24.33051","Aaquaticus|SESKAI_000000_0_KR921787|NCBI","Aaquaticus|SESKAI_000000_0_KR921787|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"SIMFEROP","44.937222","34.133611","Aaquaticus|SIMFEROP_000000_0_KJ676767|NCBI","Aaquaticus|SIMFEROP_000000_0_KJ676767|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"SIMSSEEL","47.8633","12.21466","Aaquaticus|SIMSSEEL_000000_0_KR921750|NCBI","Aaquaticus|SIMSSEEL_000000_0_KR921750|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"SIMSSEEL","47.8633","12.21466","Aaquaticus|SIMSSEEL_000000_0_KR921776|NCBI","Aaquaticus|SIMSSEEL_000000_0_KR921776|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"SINOPSTR","42.02314","35.15307","Aaquaticus|SINOPSTR_000000_0_KR921842|NCBI","Aaquaticus|SINOPSTR_000000_0_KR921842|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"SINOPSTR","42.02314","35.15307","Aaquaticus|SINOPSTR_000000_0_KR921843|NCBI","Aaquaticus|SINOPSTR_000000_0_KR921843|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"SOLONETS","46.62679","32.08967","Aaquaticus|SOLONETS_000000_0_KR921850|NCBI","Aaquaticus|SOLONETS_000000_0_KR921850|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"STARNBER","47.97343","11.35182","Aaquaticus|STARNBER_000000_0_KR921750|NCBI","Aaquaticus|STARNBER_000000_0_KR921750|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"STARNBER","47.97343","11.35182","Aaquaticus|STARNBER_000000_0_KR921775|NCBI","Aaquaticus|STARNBER_000000_0_KR921775|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"STNAUM","40.911","20.745","Aaquaticus|STNAUM_000000_0_DQ305143|NCBI","Aaquaticus|STNAUM_000000_0_DQ305143|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"STNAUM","40.911","20.745","Aaquaticus|STNAUM_000000_0_DQ305144|NCBI","Aaquaticus|STNAUM_000000_0_DQ305144|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"STOCHID","51.73574","25.49367","Aaquaticus|STOCHID_000000_0_KR921845|NCBI","Aaquaticus|STOCHID_000000_0_KR921845|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"STOCHID","51.73574","25.49367","Aaquaticus|STOCHID_000000_0_KR921846|NCBI","Aaquaticus|STOCHID_000000_0_KR921846|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"STOCHID","51.73574","25.49367","Aaquaticus|STOCHID_000000_0_KR921847|NCBI","Aaquaticus|STOCHID_000000_0_KR921847|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"STOCHID","51.73574","25.49367","Aaquaticus|STOCHID_000000_0_KR921848|NCBI","Aaquaticus|STOCHID_000000_0_KR921848|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"STORLUS","53.27872","18.52279","Aaquaticus|STORLUS_000000_0_KR921808|NCBI","Aaquaticus|STORLUS_000000_0_KR921808|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"STRACHOW","52.42671","21.63349","Aaquaticus|STRACHOW_000000_0_KR921822|NCBI","Aaquaticus|STRACHOW_000000_0_KR921822|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"STRIMON","41.069","23.289","Aaquaticus|STRIMON_000000_0_DQ144869|NCBI","Aaquaticus|STRIMON_000000_0_DQ144869|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"STUSAGE","47.111","5.265","Aaquaticus|STUSAGE_000000_0_DQ144746|NCBI","Aaquaticus|STUSAGE_000000_0_DQ144746|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"STUSAGE","47.111","5.265","Aaquaticus|STUSAGE_000000_0_DQ144772|NCBI","Aaquaticus|STUSAGE_000000_0_DQ144772|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"STUSAGE","47.111","5.265","Aaquaticus|STUSAGE_000000_0_DQ144773|NCBI","Aaquaticus|STUSAGE_000000_0_DQ144773|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"STUSAGE","47.111","5.265","Aaquaticus|STUSAGE_000000_0_DQ144774|NCBI","Aaquaticus|STUSAGE_000000_0_DQ144774|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"STUSAGE","47.111","5.265","Aaquaticus|STUSAGE_000000_0_DQ144834|NCBI","Aaquaticus|STUSAGE_000000_0_DQ144834|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"SUITGHIO","44.2725","28.61705","Aaquaticus|SUITGHIO_000000_0_KR921832|NCBI","Aaquaticus|SUITGHIO_000000_0_KR921832|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"SUMSPRI","41.226","20.595","Aaquaticus|SUMSPRI_000000_0_DQ144857|NCBI","Aaquaticus|SUMSPRI_000000_0_DQ144857|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"SUMSPRI","41.226","20.595","Aaquaticus|SUMSPRI_000000_0_DQ144858|NCBI","Aaquaticus|SUMSPRI_000000_0_DQ144858|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
